OID,X,Y,New_Zealand_Elevation
1786,1629816.039,5329638.567,929.937561
1787,1630816.039,5329638.567,784.213745
1788,1631816.039,5329638.567,776.306458
1789,1632816.039,5329638.567,820.492554
1790,1633816.039,5329638.567,849.693604
1791,1634816.039,5329638.567,1016.53363
1792,1635816.039,5329638.567,773.110474
1793,1636816.039,5329638.567,840.0625
1794,1637816.039,5329638.567,614.024048
1795,1638816.039,5329638.567,0
1796,1639816.039,5329638.567,0
1797,1640816.039,5329638.567,0
1798,1641816.039,5329638.567,0
1799,1642816.039,5329638.567,0
1800,1643816.039,5329638.567,0
1801,1644816.039,5329638.567,0
1802,1645816.039,5329638.567,0
1803,1646816.039,5329638.567,0
1804,1647816.039,5329638.567,0
1805,1648816.039,5329638.567,0
1806,1649816.039,5329638.567,0
1872,1586816.039,5330638.567,1629.586304
1873,1587816.039,5330638.567,1787.994629
1874,1588816.039,5330638.567,1449.250366
1875,1589816.039,5330638.567,1294.32666
1876,1590816.039,5330638.567,1162.069336
1877,1591816.039,5330638.567,1130.199707
1878,1592816.039,5330638.567,1197.470215
1879,1593816.039,5330638.567,1060.7677
1880,1594816.039,5330638.567,999.038452
1881,1595816.039,5330638.567,1039.13501
1882,1596816.039,5330638.567,1257.360718
1883,1597816.039,5330638.567,1060.767944
1884,1598816.039,5330638.567,982.255859
1885,1599816.039,5330638.567,1030.341064
1886,1600816.039,5330638.567,1049.690674
1887,1601816.039,5330638.567,1253.425659
1888,1602816.039,5330638.567,1084.268311
1889,1603816.039,5330638.567,1257.422485
1890,1604816.039,5330638.567,1157.577881
1891,1605816.039,5330638.567,1056.21582
1892,1606816.039,5330638.567,866.155334
1893,1607816.039,5330638.567,933.253479
1894,1608816.039,5330638.567,1017.825806
1895,1609816.039,5330638.567,1218.172485
1896,1610816.039,5330638.567,1643.199097
1897,1611816.039,5330638.567,1360.340454
1898,1612816.039,5330638.567,1153.946411
1899,1613816.039,5330638.567,1407.076172
1900,1614816.039,5330638.567,1142.166138
1901,1615816.039,5330638.567,1201.389526
1902,1616816.039,5330638.567,1330.942139
1903,1617816.039,5330638.567,1322.283325
1904,1618816.039,5330638.567,1363.87146
1905,1619816.039,5330638.567,1201.706543
1906,1620816.039,5330638.567,1288.414063
1907,1621816.039,5330638.567,1534.256226
1908,1622816.039,5330638.567,1464.711548
1909,1623816.039,5330638.567,1167.323364
1910,1624816.039,5330638.567,1089.483765
1911,1625816.039,5330638.567,1130.439209
1912,1626816.039,5330638.567,1112.662231
1913,1627816.039,5330638.567,962.997253
1914,1628816.039,5330638.567,862.622375
1915,1629816.039,5330638.567,789.487244
1916,1630816.039,5330638.567,788.700317
1917,1631816.039,5330638.567,810.046265
1918,1632816.039,5330638.567,1039.10791
1919,1633816.039,5330638.567,1053.959717
1920,1634816.039,5330638.567,1074.337524
1921,1635816.039,5330638.567,1018.115417
1922,1636816.039,5330638.567,862.730164
1923,1637816.039,5330638.567,692.527405
1924,1638816.039,5330638.567,556.948547
1925,1639816.039,5330638.567,0
1926,1640816.039,5330638.567,0
1927,1641816.039,5330638.567,0
1928,1642816.039,5330638.567,0
1929,1643816.039,5330638.567,0
1930,1644816.039,5330638.567,0
1931,1645816.039,5330638.567,0
1932,1646816.039,5330638.567,0
1933,1647816.039,5330638.567,0
1934,1648816.039,5330638.567,0
1935,1649816.039,5330638.567,0
2001,1586816.039,5331638.567,1604.173462
2002,1587816.039,5331638.567,1688.964478
2003,1588816.039,5331638.567,1582.595703
2004,1589816.039,5331638.567,1532.484619
2005,1590816.039,5331638.567,1437.755981
2006,1591816.039,5331638.567,1372.512085
2007,1592816.039,5331638.567,1182.644409
2008,1593816.039,5331638.567,1036.377563
2009,1594816.039,5331638.567,1002.021362
2010,1595816.039,5331638.567,1090.087158
2011,1596816.039,5331638.567,1286.045044
2012,1597816.039,5331638.567,1279.136963
2013,1598816.039,5331638.567,1053.069702
2014,1599816.039,5331638.567,1053.627197
2015,1600816.039,5331638.567,947.221741
2016,1601816.039,5331638.567,1049.63623
2017,1602816.039,5331638.567,1097.188599
2018,1603816.039,5331638.567,1141.587524
2019,1604816.039,5331638.567,1326.224731
2020,1605816.039,5331638.567,1059.935913
2021,1606816.039,5331638.567,923.339661
2022,1607816.039,5331638.567,898.84198
2023,1608816.039,5331638.567,1237.379272
2024,1609816.039,5331638.567,1408.514038
2025,1610816.039,5331638.567,1736.507935
2026,1611816.039,5331638.567,1700.277954
2027,1612816.039,5331638.567,1336.679932
2028,1613816.039,5331638.567,1353.063965
2029,1614816.039,5331638.567,1123.571899
2030,1615816.039,5331638.567,1136.307251
2031,1616816.039,5331638.567,1295.367188
2032,1617816.039,5331638.567,1201.625
2033,1618816.039,5331638.567,1111.394409
2034,1619816.039,5331638.567,1079.845581
2035,1620816.039,5331638.567,1410.754883
2036,1621816.039,5331638.567,1563.203735
2037,1622816.039,5331638.567,1727.919067
2038,1623816.039,5331638.567,1597.291016
2039,1624816.039,5331638.567,1479.320313
2040,1625816.039,5331638.567,1434.563965
2041,1626816.039,5331638.567,1100.131226
2042,1627816.039,5331638.567,1230.685547
2043,1628816.039,5331638.567,1018.446167
2044,1629816.039,5331638.567,874.053833
2045,1630816.039,5331638.567,857.229736
2046,1631816.039,5331638.567,1042.175415
2047,1632816.039,5331638.567,915.920227
2048,1633816.039,5331638.567,1269.732666
2049,1634816.039,5331638.567,1367.218262
2050,1635816.039,5331638.567,979.825256
2051,1636816.039,5331638.567,814.976501
2052,1637816.039,5331638.567,695.67804
2053,1638816.039,5331638.567,734.38092
2054,1639816.039,5331638.567,0
2055,1640816.039,5331638.567,0
2056,1641816.039,5331638.567,0
2057,1642816.039,5331638.567,0
2058,1643816.039,5331638.567,0
2059,1644816.039,5331638.567,0
2060,1645816.039,5331638.567,0
2061,1646816.039,5331638.567,0
2062,1647816.039,5331638.567,0
2063,1648816.039,5331638.567,0
2064,1649816.039,5331638.567,0
2130,1586816.039,5332638.567,1608.615356
2131,1587816.039,5332638.567,1426.095947
2132,1588816.039,5332638.567,1679.559814
2133,1589816.039,5332638.567,1628.051636
2134,1590816.039,5332638.567,1697.524658
2135,1591816.039,5332638.567,1369.087891
2136,1592816.039,5332638.567,1161.616699
2137,1593816.039,5332638.567,1026.051636
2138,1594816.039,5332638.567,1005.809875
2139,1595816.039,5332638.567,1130.206909
2140,1596816.039,5332638.567,1366.680664
2141,1597816.039,5332638.567,1398.276611
2142,1598816.039,5332638.567,1232.595947
2143,1599816.039,5332638.567,1130.469116
2144,1600816.039,5332638.567,1135.273438
2145,1601816.039,5332638.567,967.203308
2146,1602816.039,5332638.567,949.539978
2147,1603816.039,5332638.567,1198.370728
2148,1604816.039,5332638.567,1392.557861
2149,1605816.039,5332638.567,1246.681885
2150,1606816.039,5332638.567,1054.13147
2151,1607816.039,5332638.567,871.240845
2152,1608816.039,5332638.567,1091.278809
2153,1609816.039,5332638.567,1476.240234
2154,1610816.039,5332638.567,1504.442505
2155,1611816.039,5332638.567,1790.204102
2156,1612816.039,5332638.567,1468.4375
2157,1613816.039,5332638.567,1203.958984
2158,1614816.039,5332638.567,1080.674927
2159,1615816.039,5332638.567,1074.640991
2160,1616816.039,5332638.567,1246.140747
2161,1617816.039,5332638.567,1225.975586
2162,1618816.039,5332638.567,1269.388062
2163,1619816.039,5332638.567,1067.65271
2164,1620816.039,5332638.567,1409.133911
2165,1621816.039,5332638.567,1313.300781
2166,1622816.039,5332638.567,1568.120972
2167,1623816.039,5332638.567,1458.903198
2168,1624816.039,5332638.567,1505.499634
2169,1625816.039,5332638.567,1629.697021
2170,1626816.039,5332638.567,1517.422485
2171,1627816.039,5332638.567,1240.965942
2172,1628816.039,5332638.567,922.772888
2173,1629816.039,5332638.567,1046.257446
2174,1630816.039,5332638.567,948.453064
2175,1631816.039,5332638.567,1145.899292
2176,1632816.039,5332638.567,1032.988892
2177,1633816.039,5332638.567,1250.666992
2178,1634816.039,5332638.567,1627.030762
2179,1635816.039,5332638.567,1400.154541
2180,1636816.039,5332638.567,974.590393
2181,1637816.039,5332638.567,821.160034
2182,1638816.039,5332638.567,746.936096
2183,1639816.039,5332638.567,0
2184,1640816.039,5332638.567,0
2185,1641816.039,5332638.567,0
2186,1642816.039,5332638.567,0
2187,1643816.039,5332638.567,0
2188,1644816.039,5332638.567,0
2189,1645816.039,5332638.567,0
2190,1646816.039,5332638.567,0
2191,1647816.039,5332638.567,0
2192,1648816.039,5332638.567,0
2193,1649816.039,5332638.567,0
2259,1586816.039,5333638.567,1385.595337
2260,1587816.039,5333638.567,1290.211548
2261,1588816.039,5333638.567,1479.596802
2262,1589816.039,5333638.567,1638.465454
2263,1590816.039,5333638.567,1389.593628
2264,1591816.039,5333638.567,1158.872437
2265,1592816.039,5333638.567,1047.125366
2266,1593816.039,5333638.567,1019.098511
2267,1594816.039,5333638.567,1024.567871
2268,1595816.039,5333638.567,1142.967773
2269,1596816.039,5333638.567,1255.941528
2270,1597816.039,5333638.567,1437.931274
2271,1598816.039,5333638.567,1417.009033
2272,1599816.039,5333638.567,1276.956055
2273,1600816.039,5333638.567,1376.591797
2274,1601816.039,5333638.567,1152.060425
2275,1602816.039,5333638.567,967.425049
2276,1603816.039,5333638.567,985.082825
2277,1604816.039,5333638.567,1232.898682
2278,1605816.039,5333638.567,1091.115723
2279,1606816.039,5333638.567,920.097046
2280,1607816.039,5333638.567,888.264648
2281,1608816.039,5333638.567,952.302063
2282,1609816.039,5333638.567,1179.304077
2283,1610816.039,5333638.567,1258.791382
2284,1611816.039,5333638.567,1612.540283
2285,1612816.039,5333638.567,1502.033447
2286,1613816.039,5333638.567,1260.031616
2287,1614816.039,5333638.567,1062.554932
2288,1615816.039,5333638.567,1023.76001
2289,1616816.039,5333638.567,1123.546631
2290,1617816.039,5333638.567,1077.721069
2291,1618816.039,5333638.567,1155.510132
2292,1619816.039,5333638.567,1035.068848
2293,1620816.039,5333638.567,1329.278931
2294,1621816.039,5333638.567,1375.484741
2295,1622816.039,5333638.567,1224.767578
2296,1623816.039,5333638.567,1218.896729
2297,1624816.039,5333638.567,1358.185791
2298,1625816.039,5333638.567,1484.655396
2299,1626816.039,5333638.567,1618.340454
2300,1627816.039,5333638.567,1362.770508
2301,1628816.039,5333638.567,1199.182251
2302,1629816.039,5333638.567,1135.155151
2303,1630816.039,5333638.567,969.057495
2304,1631816.039,5333638.567,1008.304016
2305,1632816.039,5333638.567,1235.762939
2306,1633816.039,5333638.567,1422.750854
2307,1634816.039,5333638.567,1871.620361
2308,1635816.039,5333638.567,1670.962036
2309,1636816.039,5333638.567,1332.010986
2310,1637816.039,5333638.567,1261.366211
2311,1638816.039,5333638.567,927.55481
2312,1639816.039,5333638.567,0
2313,1640816.039,5333638.567,0
2314,1641816.039,5333638.567,0
2315,1642816.039,5333638.567,0
2316,1643816.039,5333638.567,0
2317,1644816.039,5333638.567,0
2318,1645816.039,5333638.567,0
2319,1646816.039,5333638.567,0
2320,1647816.039,5333638.567,0
2321,1648816.039,5333638.567,0
2322,1649816.039,5333638.567,0
2388,1586816.039,5334638.567,1192.278809
2389,1587816.039,5334638.567,1152.644043
2390,1588816.039,5334638.567,1143.594727
2391,1589816.039,5334638.567,1252.564697
2392,1590816.039,5334638.567,1310.386108
2393,1591816.039,5334638.567,1077.217163
2394,1592816.039,5334638.567,1019.871887
2395,1593816.039,5334638.567,1019.025208
2396,1594816.039,5334638.567,1030.005371
2397,1595816.039,5334638.567,1158.521729
2398,1596816.039,5334638.567,1350.231079
2399,1597816.039,5334638.567,1455.629272
2400,1598816.039,5334638.567,1210.50354
2401,1599816.039,5334638.567,1277.618286
2402,1600816.039,5334638.567,1387.541748
2403,1601816.039,5334638.567,1119.824219
2404,1602816.039,5334638.567,1018.814453
2405,1603816.039,5334638.567,917.110168
2406,1604816.039,5334638.567,1060.008911
2407,1605816.039,5334638.567,913.489197
2408,1606816.039,5334638.567,893.937805
2409,1607816.039,5334638.567,931.3078
2410,1608816.039,5334638.567,916.315918
2411,1609816.039,5334638.567,982.848511
2412,1610816.039,5334638.567,1198.356445
2413,1611816.039,5334638.567,1485.804077
2414,1612816.039,5334638.567,1390.943359
2415,1613816.039,5334638.567,1177.875122
2416,1614816.039,5334638.567,1050.515625
2417,1615816.039,5334638.567,1006.724304
2418,1616816.039,5334638.567,985.732178
2419,1617816.039,5334638.567,1105.184814
2420,1618816.039,5334638.567,1046.205078
2421,1619816.039,5334638.567,1014.915344
2422,1620816.039,5334638.567,1321.548828
2423,1621816.039,5334638.567,1165.882935
2424,1622816.039,5334638.567,1131.41748
2425,1623816.039,5334638.567,1118.191895
2426,1624816.039,5334638.567,1247.240845
2427,1625816.039,5334638.567,1372.272705
2428,1626816.039,5334638.567,1541.820068
2429,1627816.039,5334638.567,1411.411987
2430,1628816.039,5334638.567,1419.462891
2431,1629816.039,5334638.567,1335.870605
2432,1630816.039,5334638.567,1228.526489
2433,1631816.039,5334638.567,1144.908813
2434,1632816.039,5334638.567,1249.963379
2435,1633816.039,5334638.567,1443.226318
2436,1634816.039,5334638.567,1902.448364
2437,1635816.039,5334638.567,1892.023926
2438,1636816.039,5334638.567,1562.603638
2439,1637816.039,5334638.567,1593.652222
2440,1638816.039,5334638.567,1136.724243
2441,1639816.039,5334638.567,0
2442,1640816.039,5334638.567,0
2443,1641816.039,5334638.567,0
2444,1642816.039,5334638.567,0
2445,1643816.039,5334638.567,0
2446,1644816.039,5334638.567,0
2447,1645816.039,5334638.567,0
2448,1646816.039,5334638.567,0
2449,1647816.039,5334638.567,0
2450,1648816.039,5334638.567,0
2451,1649816.039,5334638.567,0
2517,1586816.039,5335638.567,1364.116577
2518,1587816.039,5335638.567,1304.731812
2519,1588816.039,5335638.567,1326.964722
2520,1589816.039,5335638.567,1126.586182
2521,1590816.039,5335638.567,1062.830933
2522,1591816.039,5335638.567,1023.472412
2523,1592816.039,5335638.567,1014.514648
2524,1593816.039,5335638.567,1030.75647
2525,1594816.039,5335638.567,1051.429688
2526,1595816.039,5335638.567,1058.069458
2527,1596816.039,5335638.567,1113.686401
2528,1597816.039,5335638.567,1224.872681
2529,1598816.039,5335638.567,1173.549194
2530,1599816.039,5335638.567,1033.5979
2531,1600816.039,5335638.567,1071.409058
2532,1601816.039,5335638.567,1193.292114
2533,1602816.039,5335638.567,999.391052
2534,1603816.039,5335638.567,909.59198
2535,1604816.039,5335638.567,901.481689
2536,1605816.039,5335638.567,902.225891
2537,1606816.039,5335638.567,935.162964
2538,1607816.039,5335638.567,916.820618
2539,1608816.039,5335638.567,910.213684
2540,1609816.039,5335638.567,959.242615
2541,1610816.039,5335638.567,1080.741821
2542,1611816.039,5335638.567,1213.473999
2543,1612816.039,5335638.567,1441.592651
2544,1613816.039,5335638.567,1283.390991
2545,1614816.039,5335638.567,1077.929077
2546,1615816.039,5335638.567,998.819702
2547,1616816.039,5335638.567,971.587646
2548,1617816.039,5335638.567,976.263672
2549,1618816.039,5335638.567,1016.732605
2550,1619816.039,5335638.567,990.693298
2551,1620816.039,5335638.567,1184.347778
2552,1621816.039,5335638.567,1049.975342
2553,1622816.039,5335638.567,1089.700928
2554,1623816.039,5335638.567,1092.458374
2555,1624816.039,5335638.567,1145.339478
2556,1625816.039,5335638.567,1381.824463
2557,1626816.039,5335638.567,1513.866577
2558,1627816.039,5335638.567,1506.624756
2559,1628816.039,5335638.567,1340.392334
2560,1629816.039,5335638.567,1353.742798
2561,1630816.039,5335638.567,1409.691895
2562,1631816.039,5335638.567,1353.286743
2563,1632816.039,5335638.567,1214.375977
2564,1633816.039,5335638.567,1478.422363
2565,1634816.039,5335638.567,1803.583496
2566,1635816.039,5335638.567,1925.927246
2567,1636816.039,5335638.567,1902.969116
2568,1637816.039,5335638.567,1806.252563
2569,1638816.039,5335638.567,0
2570,1639816.039,5335638.567,0
2571,1640816.039,5335638.567,0
2572,1641816.039,5335638.567,0
2573,1642816.039,5335638.567,0
2574,1643816.039,5335638.567,0
2575,1644816.039,5335638.567,0
2576,1645816.039,5335638.567,0
2577,1646816.039,5335638.567,0
2578,1647816.039,5335638.567,0
2579,1648816.039,5335638.567,0
2580,1649816.039,5335638.567,0
2646,1586816.039,5336638.567,1607.494385
2647,1587816.039,5336638.567,1551.065796
2648,1588816.039,5336638.567,1564.882813
2649,1589816.039,5336638.567,1270.277466
2650,1590816.039,5336638.567,1237.116333
2651,1591816.039,5336638.567,1087.611816
2652,1592816.039,5336638.567,1041.347046
2653,1593816.039,5336638.567,1029.554932
2654,1594816.039,5336638.567,1040.221313
2655,1595816.039,5336638.567,1060.435791
2656,1596816.039,5336638.567,1059.751587
2657,1597816.039,5336638.567,1064.538818
2658,1598816.039,5336638.567,1024.241333
2659,1599816.039,5336638.567,975.1604
2660,1600816.039,5336638.567,957.773743
2661,1601816.039,5336638.567,942.993469
2662,1602816.039,5336638.567,928.035095
2663,1603816.039,5336638.567,920.305176
2664,1604816.039,5336638.567,950.188232
2665,1605816.039,5336638.567,1096.286621
2666,1606816.039,5336638.567,959.5448
2667,1607816.039,5336638.567,903.584106
2668,1608816.039,5336638.567,897.140198
2669,1609816.039,5336638.567,938.481079
2670,1610816.039,5336638.567,985.054871
2671,1611816.039,5336638.567,1102.456543
2672,1612816.039,5336638.567,1414.568726
2673,1613816.039,5336638.567,1300.496338
2674,1614816.039,5336638.567,1082.846802
2675,1615816.039,5336638.567,994.292664
2676,1616816.039,5336638.567,969.472717
2677,1617816.039,5336638.567,956.103333
2678,1618816.039,5336638.567,951.804382
2679,1619816.039,5336638.567,976.344971
2680,1620816.039,5336638.567,1154.920532
2681,1621816.039,5336638.567,982.032532
2682,1622816.039,5336638.567,1109.40686
2683,1623816.039,5336638.567,1022.699951
2684,1624816.039,5336638.567,1048.45459
2685,1625816.039,5336638.567,1206.138794
2686,1626816.039,5336638.567,1237.054932
2687,1627816.039,5336638.567,1277.838135
2688,1628816.039,5336638.567,1452.358765
2689,1629816.039,5336638.567,1579.912231
2690,1630816.039,5336638.567,1462.063965
2691,1631816.039,5336638.567,1242.081665
2692,1632816.039,5336638.567,1202.510132
2693,1633816.039,5336638.567,1224.9104
2694,1634816.039,5336638.567,1519.23877
2695,1635816.039,5336638.567,1485.550049
2696,1636816.039,5336638.567,1782.432617
2697,1637816.039,5336638.567,2014.516479
2698,1638816.039,5336638.567,0
2699,1639816.039,5336638.567,0
2700,1640816.039,5336638.567,0
2701,1641816.039,5336638.567,0
2702,1642816.039,5336638.567,0
2703,1643816.039,5336638.567,0
2704,1644816.039,5336638.567,0
2705,1645816.039,5336638.567,0
2706,1646816.039,5336638.567,0
2707,1647816.039,5336638.567,0
2708,1648816.039,5336638.567,0
2709,1649816.039,5336638.567,0
2775,1586816.039,5337638.567,1782.030762
2776,1587816.039,5337638.567,1858.097046
2777,1588816.039,5337638.567,1516.821167
2778,1589816.039,5337638.567,1407.448608
2779,1590816.039,5337638.567,1557.709839
2780,1591816.039,5337638.567,1169.171265
2781,1592816.039,5337638.567,1001.982727
2782,1593816.039,5337638.567,1063.393188
2783,1594816.039,5337638.567,1331.943359
2784,1595816.039,5337638.567,1312.512817
2785,1596816.039,5337638.567,1208.391846
2786,1597816.039,5337638.567,1130.360107
2787,1598816.039,5337638.567,1113.479858
2788,1599816.039,5337638.567,1090.571777
2789,1600816.039,5337638.567,1038.410767
2790,1601816.039,5337638.567,957.584351
2791,1602816.039,5337638.567,951.308472
2792,1603816.039,5337638.567,954.868408
2793,1604816.039,5337638.567,954.983032
2794,1605816.039,5337638.567,1051.648804
2795,1606816.039,5337638.567,959.563721
2796,1607816.039,5337638.567,939.17926
2797,1608816.039,5337638.567,913.894287
2798,1609816.039,5337638.567,915.536438
2799,1610816.039,5337638.567,962.005249
2800,1611816.039,5337638.567,1096.868896
2801,1612816.039,5337638.567,1339.874146
2802,1613816.039,5337638.567,1391.685547
2803,1614816.039,5337638.567,1145.040039
2804,1615816.039,5337638.567,1016.198669
2805,1616816.039,5337638.567,960.315491
2806,1617816.039,5337638.567,936.386597
2807,1618816.039,5337638.567,926.18219
2808,1619816.039,5337638.567,922.485657
2809,1620816.039,5337638.567,1108.630737
2810,1621816.039,5337638.567,944.899475
2811,1622816.039,5337638.567,1044.378662
2812,1623816.039,5337638.567,1149.074341
2813,1624816.039,5337638.567,1210.848877
2814,1625816.039,5337638.567,1163.416626
2815,1626816.039,5337638.567,1086.69397
2816,1627816.039,5337638.567,1143.707642
2817,1628816.039,5337638.567,1218.980713
2818,1629816.039,5337638.567,1329.46106
2819,1630816.039,5337638.567,1411.909912
2820,1631816.039,5337638.567,1447.685303
2821,1632816.039,5337638.567,1357.900513
2822,1633816.039,5337638.567,1173.680176
2823,1634816.039,5337638.567,1244.420044
2824,1635816.039,5337638.567,1399.833862
2825,1636816.039,5337638.567,1785.635742
2826,1637816.039,5337638.567,1953.524292
2827,1638816.039,5337638.567,1911.617065
2828,1639816.039,5337638.567,0
2829,1640816.039,5337638.567,0
2830,1641816.039,5337638.567,0
2831,1642816.039,5337638.567,0
2832,1643816.039,5337638.567,0
2833,1644816.039,5337638.567,0
2834,1645816.039,5337638.567,0
2835,1646816.039,5337638.567,0
2836,1647816.039,5337638.567,0
2837,1648816.039,5337638.567,0
2838,1649816.039,5337638.567,0
2904,1586816.039,5338638.567,1709.375366
2905,1587816.039,5338638.567,1888.014038
2906,1588816.039,5338638.567,1641.128784
2907,1589816.039,5338638.567,1739.742798
2908,1590816.039,5338638.567,1454.070068
2909,1591816.039,5338638.567,1140.999023
2910,1592816.039,5338638.567,1088.370117
2911,1593816.039,5338638.567,1336.345947
2912,1594816.039,5338638.567,1220.638062
2913,1595816.039,5338638.567,1540.015869
2914,1596816.039,5338638.567,1375.320923
2915,1597816.039,5338638.567,1374.866943
2916,1598816.039,5338638.567,1210.700928
2917,1599816.039,5338638.567,1082.241699
2918,1600816.039,5338638.567,1029.334961
2919,1601816.039,5338638.567,988.008667
2920,1602816.039,5338638.567,1057.658569
2921,1603816.039,5338638.567,1107.326416
2922,1604816.039,5338638.567,1087.109985
2923,1605816.039,5338638.567,1141.694946
2924,1606816.039,5338638.567,1113.752075
2925,1607816.039,5338638.567,1026.787842
2926,1608816.039,5338638.567,968.60199
2927,1609816.039,5338638.567,930.68042
2928,1610816.039,5338638.567,924.637817
2929,1611816.039,5338638.567,975.857239
2930,1612816.039,5338638.567,1087.038696
2931,1613816.039,5338638.567,1379.543823
2932,1614816.039,5338638.567,1299.70166
2933,1615816.039,5338638.567,1049.119629
2934,1616816.039,5338638.567,963.868286
2935,1617816.039,5338638.567,948.75946
2936,1618816.039,5338638.567,943.808716
2937,1619816.039,5338638.567,930.663269
2938,1620816.039,5338638.567,919.065002
2939,1621816.039,5338638.567,904.794983
2940,1622816.039,5338638.567,994.857788
2941,1623816.039,5338638.567,1044.954956
2942,1624816.039,5338638.567,1126.794434
2943,1625816.039,5338638.567,1008.770996
2944,1626816.039,5338638.567,1083.0979
2945,1627816.039,5338638.567,1180.249146
2946,1628816.039,5338638.567,1022.887146
2947,1629816.039,5338638.567,1201.217529
2948,1630816.039,5338638.567,1301.148438
2949,1631816.039,5338638.567,1337.994141
2950,1632816.039,5338638.567,1232.666382
2951,1633816.039,5338638.567,1145.042603
2952,1634816.039,5338638.567,1048.016846
2953,1635816.039,5338638.567,1433.804321
2954,1636816.039,5338638.567,1447.996704
2955,1637816.039,5338638.567,1526.765015
2956,1638816.039,5338638.567,1703.683228
2957,1639816.039,5338638.567,2041.860596
2958,1640816.039,5338638.567,0
2959,1641816.039,5338638.567,0
2960,1642816.039,5338638.567,0
2961,1643816.039,5338638.567,0
2962,1644816.039,5338638.567,0
2963,1645816.039,5338638.567,0
2964,1646816.039,5338638.567,0
2965,1647816.039,5338638.567,0
2966,1648816.039,5338638.567,0
2967,1649816.039,5338638.567,0
3033,1586816.039,5339638.567,1537.494019
3034,1587816.039,5339638.567,1911.421509
3035,1588816.039,5339638.567,1725.719482
3036,1589816.039,5339638.567,1679.158813
3037,1590816.039,5339638.567,1275.488892
3038,1591816.039,5339638.567,1173.857056
3039,1592816.039,5339638.567,1059.430176
3040,1593816.039,5339638.567,1585.638184
3041,1594816.039,5339638.567,1493.625366
3042,1595816.039,5339638.567,1291.275513
3043,1596816.039,5339638.567,1590.555542
3044,1597816.039,5339638.567,1712.109863
3045,1598816.039,5339638.567,1539.425049
3046,1599816.039,5339638.567,1357.111328
3047,1600816.039,5339638.567,1040.154419
3048,1601816.039,5339638.567,1201.662354
3049,1602816.039,5339638.567,1229.143555
3050,1603816.039,5339638.567,1337.652588
3051,1604816.039,5339638.567,1236.374512
3052,1605816.039,5339638.567,1450.209961
3053,1606816.039,5339638.567,1288.524048
3054,1607816.039,5339638.567,1196.700562
3055,1608816.039,5339638.567,1185.257568
3056,1609816.039,5339638.567,1022.229614
3057,1610816.039,5339638.567,996.022644
3058,1611816.039,5339638.567,955.504517
3059,1612816.039,5339638.567,955.737305
3060,1613816.039,5339638.567,1017.40863
3061,1614816.039,5339638.567,1180.709717
3062,1615816.039,5339638.567,1094.928467
3063,1616816.039,5339638.567,1135.852905
3064,1617816.039,5339638.567,1057.773682
3065,1618816.039,5339638.567,1002.621582
3066,1619816.039,5339638.567,951.620178
3067,1620816.039,5339638.567,928.129822
3068,1621816.039,5339638.567,889.8255
3069,1622816.039,5339638.567,902.234924
3070,1623816.039,5339638.567,942.590576
3071,1624816.039,5339638.567,987.479126
3072,1625816.039,5339638.567,992.474609
3073,1626816.039,5339638.567,1053.186035
3074,1627816.039,5339638.567,1122.515015
3075,1628816.039,5339638.567,1008.966187
3076,1629816.039,5339638.567,1200.533203
3077,1630816.039,5339638.567,1079.890503
3078,1631816.039,5339638.567,1190.258545
3079,1632816.039,5339638.567,1442.313477
3080,1633816.039,5339638.567,1432.657593
3081,1634816.039,5339638.567,1090.58606
3082,1635816.039,5339638.567,1119.821533
3083,1636816.039,5339638.567,1183.496704
3084,1637816.039,5339638.567,1324.566162
3085,1638816.039,5339638.567,1748.271484
3086,1639816.039,5339638.567,1863.058472
3087,1640816.039,5339638.567,0
3088,1641816.039,5339638.567,0
3089,1642816.039,5339638.567,0
3090,1643816.039,5339638.567,0
3091,1644816.039,5339638.567,0
3092,1645816.039,5339638.567,0
3093,1646816.039,5339638.567,0
3094,1647816.039,5339638.567,0
3095,1648816.039,5339638.567,0
3096,1649816.039,5339638.567,0
3162,1586816.039,5340638.567,1535.547852
3163,1587816.039,5340638.567,1685.935181
3164,1588816.039,5340638.567,1796.043335
3165,1589816.039,5340638.567,1619.542847
3166,1590816.039,5340638.567,1610.249146
3167,1591816.039,5340638.567,1382.335693
3168,1592816.039,5340638.567,1002.817505
3169,1593816.039,5340638.567,1251.043823
3170,1594816.039,5340638.567,1708.441772
3171,1595816.039,5340638.567,1509.149414
3172,1596816.039,5340638.567,1674.797363
3173,1597816.039,5340638.567,1517.514038
3174,1598816.039,5340638.567,1367.897583
3175,1599816.039,5340638.567,1210.402222
3176,1600816.039,5340638.567,1087.864502
3177,1601816.039,5340638.567,1299.151855
3178,1602816.039,5340638.567,1536.412354
3179,1603816.039,5340638.567,1681.72644
3180,1604816.039,5340638.567,1529.075928
3181,1605816.039,5340638.567,1670.737793
3182,1606816.039,5340638.567,1519.277832
3183,1607816.039,5340638.567,1569.878906
3184,1608816.039,5340638.567,1515.480469
3185,1609816.039,5340638.567,1309.59021
3186,1610816.039,5340638.567,1156.768188
3187,1611816.039,5340638.567,1066.175537
3188,1612816.039,5340638.567,966.244873
3189,1613816.039,5340638.567,996.326721
3190,1614816.039,5340638.567,984.186829
3191,1615816.039,5340638.567,1114.817017
3192,1616816.039,5340638.567,1297.031982
3193,1617816.039,5340638.567,1377.096558
3194,1618816.039,5340638.567,1257.841431
